FinalWgt,CR1,CR2,UGR3,UGR4,CR5,CR6,CR7,CR8,OR9,CR9,CR10,SR1,SR3,CR11,CR12,CR13,CR14,CR15,CR16,OR13,CR17,CR18,CR19,CR20,OR19,CR21,CR22,CR23,CR24,CR25,UGR31,CR27,CR28,UGR34,UGR35,CR30,CR31,CR32,CR33,CR34,CR35,CR36,CR37,CR38,CR39,OR45,OR46,OR59,OR60,CR40,CR41,CR42,CR43,UGR54,UGR55,Stratum,PSU
938.5773043,4,1,2,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,3,2,1,3,2,3,1,3,2,2,1,1,2,3,3,1,2,1,5,3,,201802005,10
938.5773043,5,1,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,1,2,2,1,3,1,6,1,2,3,3,2,2,2,3,2,2,1,1,1,3,3,1,1,2,1,2,,201802005,10
938.5773043,5,1,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,6,3,2,3,,3,3,3,3,2,2,1,1,1,3,3,1,4,3,5,2,,201802005,10
938.5773043,5,1,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,1,2,2,3,1,3,3,3,2,2,1,1,1,3,3,1,4,2,4,1,6,201802005,10
938.5773043,5,1,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,2,2,3,2,2,4,2,,2,1,1,6,1,2,2,2,1,1,1,3,2,2,1,1,1,3,3,1,,2,4,,,201802005,10
938.5773043,5,1,2,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,3,2,1,1,2,1,2,4,2,2,1,3,1,5,1,1,2,1,1,2,2,3,2,2,1,1,1,4,4,1,4,2,3,3,,201802005,10
938.5773043,6,1,2,1,2,1,1,1,1,,,1,1,1,1,2,2,1,1,1,1,1,1,1,2,5,2,4,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,4,1,1,3,3,1,4,3,5,2,,201802005,10
938.5773043,6,1,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,2,2,1,1,1,2,1,2,1,3,2,1,1,3,2,2,1,1,1,3,3,1,4,1,4,2,,201802005,10
938.5773043,6,1,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,2,1,1,1,1,1,2,2,1,4,2,2,1,1,1,2,1,,3,3,1,,1,3,2,2,1,1,2,4,4,1,1,1,5,1,,201802005,10
938.5773043,6,1,2,1,2,1,,,1,2,2,2,1,1,1,2,2,1,1,1,3,1,1,1,1,1,2,4,2,1,1,3,1,6,3,1,2,2,2,1,1,3,2,2,1,1,1,3,3,1,1,2,4,3,,201802005,10
938.5773043,6,1,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,1,2,1,2,1,2,1,3,2,2,3,1,1,3,3,1,3,2,4,1,,201802005,10
938.5773043,6,1,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,3,2,2,1,1,1,6,3,1,3,3,2,3,3,3,1,2,1,1,1,3,3,1,1,3,3,1,,201802005,10
938.5773043,6,1,2,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,4,1,1,1,1,1,6,3,1,2,1,2,2,1,1,2,2,2,1,1,3,3,1,1,1,4,1,,201802005,10
938.5773043,6,1,2,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,4,1,1,1,3,1,6,3,1,2,2,1,3,1,3,2,1,1,1,2,3,3,2,2,1,5,1,2,201802005,10
938.5773043,6,1,2,4,1,4,2,3,1,1,1,2,1,2,2,2,2,3,3,3,3,6,1,1,2,1,2,4,1,1,2,3,3,6,1,2,3,,3,2,2,3,2,1,1,1,1,3,3,1,1,2,4,2,,201802005,10
938.5773043,7,1,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,5,2,5,2,4,1,1,1,1,1,6,1,1,2,1,1,2,2,3,2,2,1,1,3,3,4,1,1,1,5,1,,201802005,10
938.5773043,7,1,2,5,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,5,2,4,2,2,1,1,1,2,3,1,3,3,2,2,2,3,2,2,1,1,1,3,3,1,2,3,4,1,7,201802005,10
1568.058041,4,2,4,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,3,5,2,4,1,1,1,1,1,3,1,1,3,2,2,1,1,3,2,2,1,1,1,3,3,1,2,1,5,1,,201802005,10
1568.058041,5,2,4,2,1,4,1,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,1,1,2,1,2,4,1,1,1,1,1,6,1,2,1,3,1,1,3,1,1,1,1,1,1,3,3,1,3,2,5,1,,201802005,10
1568.058041,5,2,4,2,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,3,1,1,2,2,2,2,2,4,1,1,1,1,1,3,3,2,3,1,2,3,3,3,2,2,1,1,1,3,3,1,4,2,5,2,,201802005,10
1568.058041,5,2,4,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,3,2,4,1,1,1,1,1,3,2,2,1,3,1,2,1,3,1,2,1,1,2,3,3,2,3,2,5,2,,201802005,10
1568.058041,5,2,4,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2,2,3,1,3,1,1,1,1,1,6,2,1,2,2,1,2,2,1,1,2,2,,2,3,3,1,4,3,5,1,,201802005,10
1568.058041,5,2,4,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,1,2,1,2,3,1,1,1,1,1,6,1,1,1,2,2,2,1,3,2,2,2,1,1,3,3,2,2,3,5,2,,201802005,10
1568.058041,5,2,4,3,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,4,2,2,1,1,1,6,1,1,1,3,1,2,2,3,2,2,1,1,1,3,3,1,1,3,4,1,,201802005,10
1568.058041,5,2,4,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,6,3,1,3,3,2,3,1,3,2,2,1,1,1,3,3,1,1,3,1,1,,201802005,10
1568.058041,5,2,4,4,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,4,2,2,1,1,1,4,3,1,3,3,2,1,2,3,2,2,4,1,1,3,3,1,1,2,5,2,,201802005,10
1568.058041,6,2,4,1,1,3,1,1,1,2,2,2,1,2,1,2,2,2,2,5,4,4,2,1,3,4,2,2,2,2,6,1,1,6,1,2,2,2,3,1,3,2,2,2,2,1,1,3,3,2,1,3,5,2,,201802005,10
1568.058041,6,2,4,1,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,4,2,2,1,1,1,6,1,2,1,3,1,1,1,3,2,2,1,1,1,3,3,1,2,2,5,1,,201802005,10
1568.058041,6,2,4,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,2,3,1,3,2,1,2,3,3,2,2,1,1,1,3,3,1,2,3,5,2,,201802005,10
1568.058041,6,2,4,2,2,1,1,1,1,2,2,2,1,2,2,1,1,1,3,3,3,3,3,2,2,2,2,4,1,2,1,2,1,6,3,1,2,2,1,2,2,2,1,1,1,5,2,3,4,3,1,1,4,3,,201802005,10
1568.058041,6,2,4,3,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,3,2,1,3,1,2,3,3,1,1,1,1,1,3,3,1,1,2,4,2,,201802005,10
1568.058041,6,2,4,4,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,,5,2,2,1,3,2,3,3,3,2,2,1,1,1,,3,1,4,2,5,3,,201802005,10
1568.058041,7,2,4,2,1,2,1,1,1,2,2,2,1,1,1,2,2,2,2,7,2,6,1,1,1,1,2,4,1,1,1,1,1,6,1,1,2,3,2,2,1,3,2,2,1,3,1,3,3,1,3,1,5,2,,201802005,10
1568.058041,7,2,4,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,3,2,1,1,1,1,6,3,1,2,1,1,2,3,3,2,2,1,1,1,3,3,1,1,2,4,1,,201802005,10
1601.52298,4,1,4,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,2,4,1,1,1,1,1,2,1,1,2,1,2,2,2,3,2,2,1,1,1,3,3,1,2,2,5,1,4,201802005,10
1601.52298,6,1,4,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,6,4,4,1,1,2,4,2,1,1,1,2,1,1,1,2,1,3,2,2,1,2,2,1,3,2,3,3,2,3,1,1,1,1,201802005,10
1601.52298,6,1,4,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,6,1,1,1,2,1,3,3,3,2,2,1,1,1,3,3,1,3,2,5,,,201802005,10
1601.52298,6,1,4,2,1,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,2,4,2,2,2,3,1,1,1,3,2,2,2,2,3,1,2,1,3,2,2,2,1,1,2,3,2,2,2,1,5,2,,201802005,10
1601.52298,6,1,4,3,2,1,1,1,1,2,2,2,1,1,1,,,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,,3,2,3,3,1,3,3,1,2,2,1,1,1,3,3,1,1,3,5,2,,201802005,10
1601.52298,6,1,4,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,1,1,1,3,1,3,3,3,2,2,1,1,1,3,3,1,4,2,4,2,,201802005,10
1601.52298,6,1,4,4,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,2,1,2,3,2,4,2,1,1,1,1,6,3,1,2,2,1,2,3,3,2,2,2,1,2,3,3,1,1,2,5,1,4,201802005,10
1601.52298,6,1,4,6,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,4,1,1,1,1,1,6,3,1,3,2,2,2,3,3,2,2,1,1,2,3,3,1,1,2,5,3,,201802005,10
1601.52298,6,1,4,7,1,3,2,3,2,2,2,2,1,2,2,1,2,2,2,3,3,6,5,1,1,1,2,4,1,1,1,1,1,4,1,2,2,2,1,2,3,1,2,2,1,3,1,3,3,1,1,3,5,1,4,201802005,10
1601.52298,7,,,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,6,1,2,3,3,1,3,3,3,2,2,1,1,1,3,3,1,1,2,4,3,,201802005,10
1601.52298,7,1,4,2,2,1,1,1,1,2,2,2,1,2,1,1,2,3,3,3,3,5,1,1,2,1,1,4,1,1,1,1,1,6,1,2,3,3,1,3,1,2,2,1,1,1,1,3,3,1,4,3,5,1,2,201802005,10
1601.52298,7,1,4,3,1,2,2,2,5,2,2,2,1,2,1,2,2,2,2,5,2,5,1,2,1,2,2,3,1,1,1,1,1,2,1,2,2,1,1,3,2,3,2,2,1,1,1,3,3,2,2,2,4,1,,201802005,10
1601.52298,7,1,4,3,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,1,1,1,1,1,1,3,3,2,2,1,1,2,3,3,1,1,2,5,1,2,201802005,10
1601.52298,7,1,4,3,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,3,3,5,1,1,2,1,2,4,2,2,1,1,1,6,1,2,1,1,1,1,2,3,2,2,1,1,1,3,3,1,2,2,5,1,1,201802005,10
450.5732749,3,2,3,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,4,2,2,1,1,1,6,3,2,3,3,2,3,3,3,2,2,1,1,1,4,3,1,4,1,5,2,,201802006,11
450.5732749,4,2,3,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,6,1,2,1,3,1,2,1,3,2,2,2,1,1,3,3,2,2,2,4,2,,201802006,11
450.5732749,4,2,3,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,5,2,2,1,3,2,2,3,3,2,2,1,1,2,3,3,1,2,2,5,2,,201802006,11
450.5732749,4,2,3,2,2,1,1,1,1,,,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,3,2,3,3,2,3,3,3,2,2,1,1,1,3,3,1,2,3,5,1,,201802006,11
450.5732749,4,2,3,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,6,1,1,1,3,1,2,1,3,2,2,2,1,1,3,3,1,3,2,5,2,,201802006,11
450.5732749,4,2,3,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,1,2,,3,1,3,1,3,2,2,1,1,1,3,3,1,4,3,5,2,,201802006,11
450.5732749,5,2,3,1,1,3,5,3,2,2,2,2,1,2,2,2,2,3,1,3,3,5,2,2,1,2,1,1,1,1,6,3,3,6,3,1,2,1,1,2,2,3,2,1,1,1,1,3,3,1,2,3,5,3,,201802006,11
450.5732749,5,2,3,2,1,2,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,5,2,,3,1,2,2,2,1,1,1,6,1,2,1,1,1,,1,3,2,2,2,3,1,3,3,1,1,3,5,2,,201802006,11
450.5732749,5,2,3,3,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,6,1,1,1,2,1,1,3,3,1,2,1,1,1,3,3,1,1,2,5,1,4,201802006,11
450.5732749,5,2,3,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,6,1,2,1,3,2,3,3,3,2,2,1,1,1,3,3,1,3,3,5,1,,201802006,11
450.5732749,5,2,3,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,6,1,1,1,2,1,3,1,1,2,2,1,1,1,3,3,2,3,2,5,2,,201802006,11
450.5732749,5,2,3,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,5,2,5,2,3,2,2,1,1,1,6,1,1,1,2,1,2,1,3,1,2,2,1,1,3,3,2,1,2,5,3,4,201802006,11
450.5732749,6,2,3,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,5,6,5,2,3,2,2,1,1,1,6,1,1,1,1,2,2,3,2,2,2,2,1,1,3,3,2,1,3,,1,,201802006,11
450.5732749,6,2,3,2,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,6,1,2,3,3,2,3,3,3,2,2,1,1,1,3,3,1,3,3,5,1,1,201802006,11
450.5732749,6,2,3,2,2,1,1,1,1,1,2,2,1,2,1,2,2,1,1,1,1,1,2,2,6,5,1,4,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,3,2,2,2,3,5,3,,201802006,11
450.5732749,6,2,3,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,4,2,2,2,4,1,2,1,1,1,6,3,2,3,3,2,2,3,3,2,2,1,1,1,3,3,1,4,2,4,3,,201802006,11
450.5732749,6,2,3,5,2,1,1,1,1,2,2,2,1,1,1,,,1,1,1,1,1,1,1,2,2,,4,,,1,1,1,6,3,2,3,3,1,3,3,3,2,2,1,1,3,3,3,1,1,,4,1,,201802006,11
450.5732749,7,2,3,1,2,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,3,1,1,1,1,1,1,1,2,1,3,1,1,3,3,2,2,2,1,1,3,4,2,2,2,4,3,,201802006,11
551.3812531,4,1,3,1,1,5,4,3,2,2,2,2,1,2,1,2,2,3,3,3,3,5,1,1,1,1,2,4,2,2,5,1,1,6,1,1,2,2,1,1,3,3,2,2,1,1,1,3,3,2,4,3,5,2,,201802006,11
551.3812531,4,1,3,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,3,2,2,1,1,1,6,1,1,1,1,1,2,1,3,2,2,2,1,1,3,3,2,4,2,5,1,3,201802006,11
551.3812531,4,1,3,2,1,2,1,1,1,2,2,2,1,1,1,1,1,2,2,5,3,4,1,1,1,1,1,4,1,1,1,1,1,6,2,2,1,1,2,3,3,2,1,2,1,1,1,3,3,1,4,3,5,3,,201802006,11
551.3812531,4,1,3,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,3,2,2,2,1,4,2,1,1,1,1,6,3,1,2,2,1,1,3,3,2,2,2,1,2,3,3,1,1,2,5,1,,201802006,11
551.3812531,4,1,3,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,3,2,1,3,1,2,3,3,2,2,1,1,1,3,3,1,4,3,5,2,,201802006,11
551.3812531,4,1,3,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,1,6,1,1,3,3,1,3,3,3,2,2,2,1,1,3,3,2,2,1,5,2,1,201802006,11
551.3812531,5,1,3,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,6,1,2,1,3,1,3,1,3,2,2,1,1,2,3,3,1,4,2,5,1,,201802006,11
551.3812531,5,1,3,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,6,1,1,1,3,1,3,3,3,2,2,1,1,1,3,3,2,3,3,5,2,,201802006,11
551.3812531,5,1,3,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,3,2,3,3,3,2,2,2,1,1,3,3,2,2,2,4,1,,201802006,11
551.3812531,6,1,3,,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,6,1,1,2,2,1,2,1,2,2,2,1,1,2,3,3,1,1,2,5,1,1,201802006,11
551.3812531,6,1,3,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,2,3,1,2,3,2,2,1,1,1,6,3,1,1,2,1,2,1,3,1,1,1,1,1,4,3,1,1,3,4,1,7,201802006,11
551.3812531,6,1,3,4,2,,,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,6,1,1,,3,1,2,1,3,2,2,1,1,1,3,3,1,4,2,5,1,,201802006,11
551.3812531,7,1,3,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,1,6,3,1,2,2,1,2,2,3,2,2,1,1,1,3,3,,,2,5,2,,201802006,11
926.5797515,5,2,4,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,6,1,2,1,1,1,2,2,3,2,2,1,1,1,3,3,1,1,2,5,2,,201802006,11
926.5797515,6,2,4,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,6,3,2,1,3,1,3,3,3,2,2,1,1,1,3,3,1,1,2,5,2,,201802006,11
926.5797515,6,2,4,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,2,1,1,1,6,1,2,1,3,1,3,3,3,2,2,1,1,1,3,3,1,1,2,5,2,,201802006,11
926.5797515,6,2,4,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,3,3,2,3,3,3,2,2,1,1,1,3,3,1,1,3,5,1,,201802006,11
926.5797515,6,2,4,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,4,1,1,1,1,1,6,1,2,3,3,1,3,1,3,2,2,1,1,1,3,3,1,2,2,5,1,,201802006,11
926.5797515,6,2,4,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,4,1,2,1,1,1,6,3,2,1,1,1,2,3,3,2,2,1,1,1,3,3,1,1,3,5,2,,201802006,11
926.5797515,6,2,4,4,,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,4,2,2,1,1,1,2,3,2,1,3,1,1,1,2,2,2,2,1,1,3,3,1,4,2,5,1,,201802006,11
926.5797515,7,2,4,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,1,2,1,2,2,1,1,1,6,1,1,1,3,1,3,3,3,2,2,1,1,1,3,3,1,1,2,4,1,3,201802006,11
926.5797515,7,2,4,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,4,1,2,1,1,1,6,1,1,1,1,3,1,1,3,2,2,1,1,1,3,3,1,1,2,5,2,,201802006,11
926.5797515,7,2,4,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,4,1,1,1,1,1,6,3,2,1,3,2,1,1,2,2,2,1,1,2,4,4,1,3,3,5,1,,201802006,11
933.0443108,2,2,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,6,1,2,1,3,1,2,3,3,2,2,1,1,1,3,3,1,4,2,5,1,,201802006,11
933.0443108,3,2,2,1,,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,1,6,1,1,1,1,1,2,3,3,2,2,1,1,1,3,3,1,1,2,4,2,,201802006,11
933.0443108,3,2,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,3,1,1,1,1,1,6,1,1,1,2,1,2,2,3,2,2,2,1,1,3,3,2,3,2,5,1,,201802006,11
933.0443108,3,2,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,2,2,4,1,2,1,1,1,6,1,1,2,2,1,3,3,3,2,2,1,1,1,3,3,1,3,2,5,1,4,201802006,11
933.0443108,3,2,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,2,2,1,1,1,6,1,1,1,1,1,1,1,3,2,2,1,1,1,,3,3,2,2,4,1,4,201802006,11
933.0443108,3,2,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,6,1,2,2,3,1,2,3,3,2,2,1,1,1,3,3,1,1,2,,1,4,201802006,11
933.0443108,3,2,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,6,1,1,2,2,1,2,2,3,2,2,1,1,1,3,3,1,1,2,5,2,,201802006,11
933.0443108,3,2,2,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,6,1,2,2,3,1,1,1,,2,2,2,1,1,4,4,2,2,2,5,3,,201802006,11
933.0443108,3,2,2,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,3,1,3,2,2,2,3,3,2,2,1,1,1,3,3,1,1,2,5,1,1,201802006,11
933.0443108,3,2,2,6,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,1,1,1,2,1,2,1,2,2,2,1,1,1,3,3,1,1,2,5,1,,201802006,11
933.0443108,3,2,2,7,1,4,1,1,1,1,2,2,1,1,1,2,2,2,2,3,2,2,1,2,1,2,2,3,1,1,1,1,1,6,3,2,1,3,1,2,3,3,2,2,2,1,1,3,3,2,3,1,5,2,,201802006,11
933.0443108,4,2,2,1,1,6,1,1,1,1,2,1,1,1,1,1,2,2,4,2,2,3,1,1,1,1,1,4,2,2,1,1,1,6,1,1,1,3,1,2,3,3,2,2,1,1,1,3,3,1,1,2,5,2,,201802006,11
933.0443108,4,2,2,1,2,1,1,1,1,2,2,2,1,2,1,1,2,3,3,3,3,2,1,1,2,1,2,3,1,1,1,1,1,4,3,1,3,1,1,2,3,3,2,2,2,1,1,3,3,2,3,2,4,1,8,201802006,11
933.0443108,4,2,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,4,2,2,1,1,1,6,1,2,,3,1,3,3,3,2,2,1,1,1,3,3,1,4,2,5,2,,201802006,11
933.0443108,4,2,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,1,2,1,3,2,2,1,1,1,6,1,2,2,2,1,1,1,1,2,2,2,1,1,3,3,2,1,3,5,1,,201802006,11
933.0443108,4,2,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,2,3,4,2,1,1,1,1,1,3,2,2,2,2,5,6,3,2,3,3,1,3,1,3,2,2,2,1,1,4,4,2,2,3,4,2,,201802006,11
933.0443108,4,2,2,2,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,6,1,1,1,2,1,2,2,2,2,2,1,1,1,3,3,1,1,2,5,1,,201802006,11
933.0443108,4,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,3,2,3,1,1,1,1,2,1,1,1,5,2,6,1,3,2,3,3,3,1,3,3,2,2,1,1,1,3,4,1,1,2,4,2,,201802006,11
933.0443108,4,2,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,6,1,1,2,2,1,2,3,3,2,2,2,1,1,3,3,2,1,2,5,1,,201802006,11
933.0443108,4,2,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,3,3,4,3,2,4,1,1,1,1,1,6,3,1,1,1,1,2,1,3,2,2,1,1,1,3,4,1,1,2,5,3,,201802006,11
933.0443108,4,2,2,2,2,1,1,1,1,2,2,2,1,2,1,2,,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,3,2,3,1,1,3,3,3,2,2,1,1,1,3,3,1,1,2,4,1,,201802006,11
933.0443108,4,2,2,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,4,4,3,3,2,4,1,1,1,1,1,6,3,1,3,2,1,1,3,3,2,2,1,1,1,3,3,1,1,2,5,1,,201802006,11
933.0443108,4,2,2,3,,,1,1,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,6,1,2,1,1,3,1,1,3,2,2,1,5,1,4,4,2,1,3,5,,3,201802006,11
933.0443108,4,2,2,6,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,5,5,2,2,2,3,1,2,1,1,1,6,1,1,3,2,1,2,2,3,2,2,2,3,1,4,4,2,4,2,4,2,,201802006,11
